-110.97636,-77.08353,42.10424_-93.73985,-57.071,40.92765
-110.97636,-77.08353,59.73417_-93.73985,-57.071,58.55758
-110.97636,-59.453594,-10.785543_-93.34643,-41.82367,-10.785543
-110.97636,-59.453594,6.844384_-93.34643,-41.82367,6.844384
-110.97636,-59.453594,24.474312_-93.73985,-39.44107,23.297724
-110.97636,-59.453594,42.10424_-93.73985,-39.44107,40.92765
-110.97636,-59.453594,59.73417_-93.73985,-39.44107,58.55758
-110.97636,-41.82367,-10.785543_-93.34643,-24.193739,-10.785543
-110.97636,-41.82367,-10.785543_-106.5624,-21.38949,-13.1387205
-110.97636,-41.82367,6.844384_-93.34643,-24.193739,6.844384
-110.97636,-41.82367,6.844384_-106.5624,-21.38949,4.491207
-110.97636,-41.82367,24.474312_-88.53905,-23.772087,23.297724
-110.97636,-41.82367,42.10424_-88.53905,-23.772087,40.92765
-110.97636,-41.82367,59.73417_-88.53905,-23.772087,58.55758
-124.19232,-39.019417,-13.1387205_-128.60628,-59.453594,-10.785543
-124.19232,-39.019417,-13.1387205_-141.82225,-56.649345,-13.1387205
-124.19232,-39.019417,4.491207_-128.60628,-59.453594,6.844384
-124.19232,-39.019417,4.491207_-141.82225,-56.649345,4.491207
-124.19232,-39.019417,22.121136_-128.60628,-59.453594,24.474312
-124.19232,-39.019417,22.121136_-141.82225,-56.649345,22.121136
-124.19232,-39.019417,39.751064_-128.60628,-59.453594,42.10424
-124.19232,-39.019417,39.751064_-141.82225,-56.649345,39.751064
-124.19232,-39.019417,57.380993_-128.60628,-59.453594,59.73417
-124.19232,-39.019417,57.380993_-141.82225,-56.649345,57.380993
-124.19232,-21.38949,-13.1387205_-141.82225,-39.019417,-13.1387205
-124.19232,-21.38949,4.491207_-141.82225,-39.019417,4.491207
-124.19232,-21.38949,22.121136_-141.82225,-39.019417,22.121136
-124.19232,-21.38949,39.751064_-141.82225,-39.019417,39.751064
-124.19232,-21.38949,57.380993_-141.82225,-39.019417,57.380993
-124.19232,-3.7595615,-13.1387205_-141.82225,-21.38949,-13.1387205
-124.30058,-3.6611614,4.4883614_-141.82225,-21.38949,4.491207
-124.880806,-3.0805023,22.10702_-141.82225,-21.38949,22.121136
-125.41808,-2.446477,39.73371_-141.82225,-21.38949,39.751064
-125.41808,-2.446477,39.73371_-141.82225,-3.7595615,39.751064
-125.90057,-1.7713537,57.368637_-141.82225,-21.38949,57.380993
-125.90057,-1.7713537,57.368637_-141.82225,-3.7595615,57.380993
-126.060745,16.111546,-13.147262_-141.82225,-3.7595615,-13.1387205
-126.060745,16.111546,-13.147262_-141.82225,13.870366,-13.1387205
-126.32388,16.567513,4.4919515_-141.82225,-3.7595615,4.491207
-126.32388,16.567513,4.4919515_-142.0825,14.11189,4.484738
-126.55866,17.027899,22.134167_-141.82225,-3.7595615,22.121136
-126.55866,17.027899,22.134167_-142.37564,14.405582,22.108997
-126.76485,17.488579,39.7791_-141.82225,-3.7595615,39.751064
-126.76485,17.488579,39.7791_-142.65862,14.7135725,39.735283
-126.94284,17.945705,57.42642_-142.9297,15.034479,57.36365
-126.80723,35.221573,-13.1069765_-141.82225,13.870366,-13.1387205
-126.80723,35.221573,-13.1069765_-143.17911,32.98547,-13.155563
-126.93682,35.55902,4.535961_-142.0825,14.11189,4.484738
-126.93682,35.55902,4.535961_-143.37122,33.25236,4.4762106
-127.05154,35.8927,22.18002_-143.55377,33.524223,22.109257
-127.15193,36.221386,39.825054_-143.7263,33.800106,39.743546
-127.238686,36.543995,57.470917_-143.88852,34.079033,57.37904
-127.10918,53.70638,-13.071535_-143.90161,51.732403,-13.140155
-127.1838,53.964943,4.570686_-144.02632,51.963432,4.495289
-127.25001,54.219467,22.213398_-144.1438,52.19526,22.131474
-127.30818,54.46952,39.856533_-144.25401,52.427364,39.768364
-127.358734,54.714718,57.500023_-144.357,52.65923,57.40592
-127.25731,71.87924,-13.044915_-144.30302,70.165665,-13.117938
-127.30529,72.08628,4.595966_-144.38806,70.362335,4.5186768
-127.34802,72.29,22.237093_-144.46794,70.55838,22.155731
-127.38574,72.49022,39.87843_-144.54272,70.75352,39.793194
-127.41869,72.68677,57.519943_-144.6125,70.94747,57.431046
-127.34022,89.88113,-13.024928_-144.54362,88.38584,-13.096494
-127.37353,90.05284,4.614695_-144.60448,88.55442,4.5403
-127.403305,90.221924,22.254454_-144.66162,88.72194,22.177364
-127.429695,90.38828,39.89433_-144.71512,88.88825,39.814682
-127.45286,90.55184,57.534298_-144.76505,89.05321,57.452232
-127.391136,107.78071,-13.009573_-144.6975,106.46228,-13.07762
-127.41558,107.92699,4.6289845_-144.74286,106.6086,4.558968
-127.4375,108.07117,22.267622_-144.78549,106.7538,22.195732
-127.457,108.2132,39.90633_-144.82544,106.89779,39.832657
-127.47418,108.35305,57.54509_-144.86275,107.04049,57.469734
-114.89067,117.988396,-8.737252_-109.904594,91.52726,-12.92021
-114.89067,117.988396,-8.737252_-109.908844,91.68737,4.721284
-114.89067,117.988396,-8.737252_-97.26074,100.35847,-8.737252
-114.89067,117.988396,8.892675_-109.908844,91.68737,4.721284
-114.89067,117.988396,8.892675_-109.91052,91.84365,22.362734
-114.89067,117.988396,26.522604_-109.91052,91.84365,22.362734
-114.89067,117.988396,26.522604_-109.909805,91.99613,40.004124
-127.47512,125.99116,39.915684_-144.90001,124.82223,39.84764
-127.48839,126.113205,57.553482_-144.92888,124.94755,57.484215
-114.89067,135.61833,-8.737252_-114.89067,117.988396,-8.737252
-114.89067,135.61833,-8.737252_-114.89067,117.988396,8.892675
-114.89067,135.61833,-8.737252_-109.90914,109.33385,4.7224927
-114.89067,135.61833,8.892675_-114.89067,117.988396,8.892675
-114.89067,135.61833,8.892675_-114.89067,117.988396,26.522604
-114.89067,135.61833,8.892675_-109.90914,109.33385,4.7224927
-114.89067,135.61833,26.522604_-114.89067,117.988396,26.522604
-114.89067,135.61833,26.522604_-109.91051,109.46781,22.362305
-114.89067,135.61833,26.522604_-97.26074,117.988396,26.522604
-114.89067,135.61833,44.15253_-109.9101,109.59897,40.00207
-114.89067,135.61833,44.15253_-109.908035,109.72735,57.64179
-114.89067,135.61833,44.15253_-97.26074,117.988396,44.15253
-114.89067,135.61833,61.78246_-109.908035,109.72735,57.64179
-114.89067,135.61833,61.78246_-97.26074,117.988396,61.78246
-101.976524,-129.00345,-15.187012_-101.976524,-146.63338,-15.187012
-101.976524,-129.00345,2.442916_-101.976524,-146.63338,-15.187012
-101.976524,-129.00345,2.442916_-101.976524,-146.63338,2.442916
-101.976524,-129.00345,20.072844_-101.976524,-146.63338,2.442916
-101.976524,-129.00345,20.072844_-101.976524,-146.63338,20.072844
-101.976524,-129.00345,37.70277_-101.976524,-146.63338,20.072844
-101.976524,-129.00345,37.70277_-101.976524,-146.63338,37.70277
-93.73985,-127.59071,58.55758_-84.346596,-146.63338,55.3327
-93.73985,-109.960785,-11.962132_-84.346596,-129.00345,-15.187012
-93.73985,-109.960785,5.6677957_-84.346596,-129.00345,2.442916
-93.73985,-109.960785,23.297724_-84.346596,-129.00345,20.072844
-93.73985,-109.960785,40.92765_-84.346596,-129.00345,37.70277
-93.73985,-109.960785,58.55758_-84.346596,-129.00345,55.3327
-93.34643,-77.08353,-10.785543_-76.109924,-57.071,-11.962132
-93.73985,-92.33086,5.6677957_-76.109924,-109.960785,5.6677957
-93.73985,-92.33086,23.297724_-76.109924,-109.960785,23.297724
-93.73985,-92.33086,40.92765_-76.109924,-109.960785,40.92765
-93.73985,-92.33086,58.55758_-76.109924,-109.960785,58.55758
-93.34643,-59.453594,-10.785543_-76.109924,-39.44107,-11.962132
-93.73985,-74.70093,5.6677957_-76.109924,-92.33086,5.6677957
-93.73985,-74.70093,23.297724_-76.109924,-92.33086,23.297724
-93.73985,-74.70093,40.92765_-76.109924,-92.33086,40.92765
-93.73985,-74.70093,58.55758_-76.109924,-92.33086,58.55758
-93.34643,-41.82367,-10.785543_-70.90912,-23.772087,-11.962132
-93.34643,-41.82367,6.844384_-70.90912,-23.772087,5.6677957
-93.73985,-57.071,23.297724_-76.109924,-74.70093,23.297724
-93.73985,-57.071,40.92765_-76.109924,-74.70093,40.92765
-93.73985,-57.071,58.55758_-76.109924,-74.70093,58.55758
-93.34643,-24.193739,-10.785543_-88.53905,-6.142159,-11.962132
-93.34643,-24.193739,-10.785543_-70.90912,-6.142159,-11.962132
-93.34643,-24.193739,6.844384_-88.53905,-6.142159,5.6677957
-93.34643,-24.193739,6.844384_-70.90912,-6.142159,5.6677957
-93.73985,-39.44107,23.297724_-76.109924,-57.071,23.297724
-93.73985,-39.44107,40.92765_-76.109924,-57.071,40.92765
-93.73985,-39.44107,58.55758_-76.109924,-57.071,58.55758
-106.5624,-21.38949,-13.1387205_-110.97636,-41.82367,-10.785543
-106.5624,-21.38949,-13.1387205_-124.19232,-39.019417,-13.1387205
-106.5624,-21.38949,4.491207_-110.97636,-41.82367,6.844384
-106.5624,-21.38949,4.491207_-124.19232,-39.019417,4.491207
-109.10322,-9.978875,22.734528_-124.880806,-3.0805023,22.10702
-107.366356,-7.2666354,40.7308_-125.41808,-2.446477,39.73371
-106.90545,-6.788516,58.439884_-125.90057,-1.7713537,57.368637
-106.90545,-6.788516,58.439884_-109.77056,5.3884625,57.762413
-109.74077,1.8879566,-13.016106_-124.19232,-3.7595615,-13.1387205
-109.88073,2.9513803,4.6801114_-124.30058,-3.6611614,4.4883614
-109.909225,3.886727,22.377258_-124.880806,-3.0805023,22.10702
-109.86308,4.695404,40.07197_-125.41808,-2.446477,39.73371
-109.86308,4.695404,40.07197_-126.76485,17.488579,39.7791
-109.77056,5.3884625,57.762413_-125.90057,-1.7713537,57.368637
-109.77056,5.3884625,57.762413_-126.94284,17.945705,57.42642
-109.868095,20.432549,-12.959744_-126.060745,16.111546,-13.147262
-109.90181,20.93471,4.7045374_-126.32388,16.567513,4.4919515
-109.91044,21.403164,22.368662_-126.55866,17.027899,22.134167
-109.89876,21.838394,40.03222_-126.76485,17.488579,39.7791
-109.870926,22.24158,57.6949_-126.94284,17.945705,57.42642
-109.870926,22.24158,57.6949_-127.238686,36.543995,57.470917
-109.89075,38.3538,-12.940105_-126.80723,35.221573,-13.1069765
-109.90601,38.681408,4.7128677_-126.93682,35.55902,4.535961
-109.91056,38.993847,22.365719_-127.05154,35.8927,22.18002
-109.9058,39.291294,40.018326_-127.15193,36.221386,39.825054
-109.89304,39.574062,57.670586_-127.238686,36.543995,57.470917
-109.89873,56.12655,-12.930183_-127.10918,53.70638,-13.071535
-109.9076,56.369503,4.7170653_-127.1838,53.964943,4.570686
-109.91056,56.603878,22.364231_-127.25001,54.219467,22.213398
-109.90821,56.82976,40.01126_-127.30818,54.46952,39.856533
-109.90111,57.047268,57.658115_-127.358734,54.714718,57.500023
-109.9025,73.841225,-12.924205_-127.25731,71.87924,-13.044915
-109.908394,74.034256,4.719594_-127.30529,72.08628,4.595966
-109.910545,74.22178,22.363335_-127.34802,72.29,22.237093
-109.90926,74.40384,40.00699_-127.38574,72.49022,39.87843
-109.904854,74.5805,57.650536_-127.41869,72.68677,57.519943
-109.904594,91.52726,-12.92021_-127.34022,89.88113,-13.024928
-109.908844,91.68737,4.721284_-127.37353,90.05284,4.614695
-109.91052,91.84365,22.362734_-127.403305,90.221924,22.254454
-109.909805,91.99613,40.004124_-127.429695,90.38828,39.89433
-109.90685,92.14484,57.645443_-127.45286,90.55184,57.534298
-97.26074,100.35847,-8.737252_-92.150696,75.84768,-12.762769
-97.26074,100.35847,-8.737252_-92.12402,76.00341,4.8813105
-109.90914,109.33385,4.7224927_-127.41558,107.92699,4.6289845
-109.91051,109.46781,22.362305_-127.4375,108.07117,22.267622
-109.9101,109.59897,40.00207_-127.457,108.2132,39.90633
-109.908035,109.72735,57.64179_-127.47418,108.35305,57.54509
-97.26074,117.988396,-8.737252_-97.26074,100.35847,-8.737252
-97.26074,117.988396,-8.737252_-92.19196,93.19996,-12.787408
-97.26074,117.988396,-8.737252_-92.1729,93.33495,4.854406
-97.26074,117.988396,8.892675_-92.1729,93.33495,4.854406
-97.26074,117.988396,8.892675_-92.15261,93.46581,22.496025
-97.26074,117.988396,8.892675_-79.63081,100.35847,8.892675
-97.26074,117.988396,26.522604_-92.15261,93.46581,22.496025
-97.26074,117.988396,26.522604_-92.13123,93.59267,40.137447
-97.26074,117.988396,44.15253_-92.13123,93.59267,40.137447
-97.26074,117.988396,44.15253_-92.1089,93.71562,57.778667
-97.26074,117.988396,61.78246_-92.1089,93.71562,57.778667
-97.26074,117.988396,61.78246_-79.63081,100.35847,61.78246
-97.26074,135.61833,-8.737252_-97.26074,117.988396,-8.737252
-97.26074,135.61833,-8.737252_-97.26074,117.988396,8.892675
-97.26074,135.61833,8.892675_-97.26074,117.988396,8.892675
-97.26074,135.61833,8.892675_-97.26074,117.988396,26.522604
-97.26074,135.61833,26.522604_-97.26074,117.988396,26.522604
-97.26074,135.61833,26.522604_-97.26074,117.988396,44.15253
-97.26074,135.61833,44.15253_-97.26074,117.988396,44.15253
-97.26074,135.61833,44.15253_-97.26074,117.988396,61.78246
-97.26074,135.61833,44.15253_-79.63081,117.988396,44.15253
-97.26074,135.61833,61.78246_-97.26074,117.988396,61.78246
-97.26074,135.61833,61.78246_-79.63081,117.988396,61.78246
-84.346596,-129.00345,-15.187012_-84.346596,-146.63338,-15.187012
-84.346596,-129.00345,2.442916_-84.346596,-146.63338,-15.187012
-84.346596,-129.00345,2.442916_-84.346596,-146.63338,2.442916
-84.346596,-129.00345,20.072844_-84.346596,-146.63338,2.442916
-84.346596,-129.00345,20.072844_-84.346596,-146.63338,20.072844
-84.346596,-129.00345,37.70277_-84.346596,-146.63338,20.072844
-84.346596,-129.00345,37.70277_-84.346596,-146.63338,37.70277
-84.346596,-129.00345,55.3327_-84.346596,-146.63338,37.70277
-84.346596,-129.00345,55.3327_-84.346596,-146.63338,55.3327
-76.109924,-109.960785,-11.962132_-66.71667,-129.00345,-15.187012
-76.109924,-109.960785,5.6677957_-66.71667,-129.00345,2.442916
-76.109924,-109.960785,23.297724_-66.71667,-129.00345,20.072844
-76.109924,-109.960785,40.92765_-66.71667,-129.00345,37.70277
-76.109924,-109.960785,58.55758_-66.71667,-129.00345,55.3327
-76.109924,-92.33086,-11.962132_-66.71667,-111.37352,-15.187012
-76.109924,-92.33086,5.6677957_-58.48,-109.960785,5.6677957
-76.109924,-92.33086,23.297724_-58.48,-109.960785,23.297724
-76.109924,-92.33086,40.92765_-58.48,-109.960785,40.92765
-76.109924,-92.33086,58.55758_-58.48,-109.960785,58.55758
-76.109924,-74.70093,-11.962132_-58.48,-92.33086,-11.962132
-76.109924,-74.70093,5.6677957_-58.48,-92.33086,5.6677957
-76.109924,-74.70093,23.297724_-58.48,-92.33086,23.297724
-76.109924,-74.70093,40.92765_-58.48,-92.33086,40.92765
-76.109924,-74.70093,58.55758_-58.48,-92.33086,58.55758
-76.109924,-57.071,-11.962132_-58.48,-74.70093,-11.962132
-76.109924,-57.071,5.6677957_-58.48,-74.70093,5.6677957
-76.109924,-57.071,23.297724_-58.48,-74.70093,23.297724
-76.109924,-57.071,40.92765_-58.48,-74.70093,40.92765
-76.109924,-57.071,58.55758_-58.48,-74.70093,58.55758
-76.109924,-39.44107,-11.962132_-58.48,-57.071,-11.962132
-76.109924,-39.44107,5.6677957_-58.48,-57.071,5.6677957
-88.53905,-23.772087,23.297724_-109.10322,-9.978875,22.734528
-88.53905,-23.772087,40.92765_-107.366356,-7.2666354,40.7308
-88.53905,-23.772087,58.55758_-106.90545,-6.788516,58.439884
-88.53905,-6.142159,-11.962132_-109.74077,1.8879566,-13.016106
-88.53905,-6.142159,-11.962132_-89.675705,10.430071,-12.1482725
-88.53905,-6.142159,5.6677957_-109.88073,2.9513803,4.6801114
-88.53905,-6.142159,5.6677957_-89.58196,10.530793,5.498015
-88.53905,-6.142159,23.297724_-109.909225,3.886727,22.377258
-88.53905,-6.142159,23.297724_-89.502304,10.61421,23.141682
-88.53905,-6.142159,40.92765_-109.86308,4.695404,40.07197
-88.53905,-6.142159,40.92765_-89.433815,10.684392,40.783306
-88.53905,-6.142159,58.55758_-109.77056,5.3884625,57.762413
-88.53905,-6.142159,58.55758_-89.37434,10.74423,58.423313
-89.675705,10.430071,-12.1482725_-109.868095,20.432549,-12.959744
-89.58196,10.530793,5.498015_-109.90181,20.93471,4.7045374
-89.502304,10.61421,23.141682_-109.91044,21.403164,22.368662
-89.433815,10.684392,40.783306_-109.89876,21.838394,40.03222
-89.37434,10.74423,58.423313_-109.870926,22.24158,57.6949
-91.468185,25.292828,-12.523962_-109.89075,38.3538,-12.940105
-91.36348,25.527136,5.1333427_-109.90601,38.681408,4.7128677
-91.26335,25.737104,22.788397_-109.91056,38.993847,22.365719
-91.168015,25.92601,40.441425_-109.9058,39.291294,40.018326
-91.07748,26.096617,58.092632_-109.9058,39.291294,40.018326
-91.07748,26.096617,58.092632_-109.89304,39.574062,57.670586
-91.91135,41.671055,-12.659262_-109.89075,38.3538,-12.940105
-91.91135,41.671055,-12.659262_-109.89873,56.12655,-12.930183
-91.84869,41.885284,4.9925804_-109.90601,38.681408,4.7128677
-91.84869,41.885284,4.9925804_-109.9076,56.369503,4.7170653
-91.785515,42.085003,22.643387_-109.91056,38.993847,22.365719
-91.785515,42.085003,22.643387_-109.91056,56.603878,22.364231
-91.722336,42.27138,40.293198_-109.9058,39.291294,40.018326
-91.722336,42.27138,40.293198_-109.90821,56.82976,40.01126
-91.65955,42.44551,57.942055_-109.89304,39.574062,57.670586
-91.65955,42.44551,57.942055_-109.90111,57.047268,57.658115
-92.0745,58.63006,-12.724776_-109.89873,56.12655,-12.930183
-92.0745,58.63006,-12.724776_-109.9025,73.841225,-12.924205
-92.035034,58.81236,4.922495_-109.9076,56.369503,4.7170653
-92.035034,58.81236,4.922495_-109.908394,74.034256,4.719594
-91.994156,58.985752,22.569233_-109.91056,56.603878,22.364231
-91.994156,58.985752,22.569233_-109.910545,74.22178,22.363335
-91.9522,59.15072,40.215443_-109.90821,56.82976,40.01126
-91.9522,59.15072,40.215443_-109.90926,74.40384,40.00699
-91.909454,59.307713,57.86113_-109.90111,57.047268,57.658115
-91.909454,59.307713,57.86113_-109.904854,74.5805,57.650536
-92.150696,75.84768,-12.762769_-109.9025,73.841225,-12.924205
-92.150696,75.84768,-12.762769_-109.904594,91.52726,-12.92021
-92.12402,76.00341,4.8813105_-109.908394,74.034256,4.719594
-92.12402,76.00341,4.8813105_-109.908844,91.68737,4.721284
-92.095955,76.15325,22.525082_-109.910545,74.22178,22.363335
-92.095955,76.15325,22.525082_-109.91052,91.84365,22.362734
-92.06669,76.29744,40.168545_-109.90926,74.40384,40.00699
-92.06669,76.29744,40.168545_-109.909805,91.99613,40.004124
-92.036415,76.436195,57.811695_-109.904854,74.5805,57.650536
-92.036415,76.436195,57.811695_-109.90685,92.14484,57.645443
-92.19196,93.19996,-12.787408_-109.904594,91.52726,-12.92021
-92.1729,93.33495,4.854406_-109.908844,91.68737,4.721284
-92.1729,93.33495,4.854406_-109.90914,109.33385,4.7224927
-92.15261,93.46581,22.496025_-109.91052,91.84365,22.362734
-92.15261,93.46581,22.496025_-109.91051,109.46781,22.362305
-92.13123,93.59267,40.137447_-109.909805,91.99613,40.004124
-92.13123,93.59267,40.137447_-109.9101,109.59897,40.00207
-92.1089,93.71562,57.778667_-109.90685,92.14484,57.645443
-92.1089,93.71562,57.778667_-109.908035,109.72735,57.64179
-79.63081,100.35847,-8.737252_-74.0423,77.67103,-12.58142
-79.63081,100.35847,-8.737252_-74.001724,77.77961,5.060446
-79.63081,100.35847,8.892675_-74.001724,77.77961,5.060446
-79.63081,100.35847,8.892675_-73.9615,77.88361,22.701937
-79.63081,100.35847,8.892675_-62.00089,82.72854,8.892675
-79.63081,100.35847,26.522604_-73.9615,77.88361,22.701937
-79.63081,100.35847,26.522604_-73.92169,77.98328,40.343063
-79.63081,100.35847,26.522604_-62.00089,82.72854,26.522604
-79.63081,100.35847,44.15253_-73.92169,77.98328,40.343063
-79.63081,100.35847,44.15253_-73.88233,78.078835,57.98384
-79.63081,100.35847,44.15253_-62.00089,82.72854,44.15253
-79.63081,100.35847,61.78246_-73.88233,78.078835,57.98384
-79.63081,100.35847,61.78246_-62.00089,82.72854,61.78246
-79.63081,117.988396,-8.737252_-79.63081,100.35847,-8.737252
-79.63081,117.988396,-8.737252_-79.63081,100.35847,8.892675
-79.63081,117.988396,-8.737252_-62.00089,100.35847,-8.737252
-79.63081,117.988396,8.892675_-79.63081,100.35847,8.892675
-79.63081,117.988396,8.892675_-79.63081,100.35847,26.522604
-79.63081,117.988396,26.522604_-79.63081,100.35847,26.522604
-79.63081,117.988396,26.522604_-79.63081,100.35847,44.15253
-79.63081,117.988396,44.15253_-79.63081,100.35847,44.15253
-79.63081,117.988396,44.15253_-79.63081,100.35847,61.78246
-79.63081,117.988396,61.78246_-79.63081,100.35847,61.78246
-79.63081,117.988396,61.78246_-62.00089,100.35847,61.78246
-79.63081,135.61833,-8.737252_-79.63081,117.988396,-8.737252
-79.63081,135.61833,-8.737252_-79.63081,117.988396,8.892675
-79.63081,135.61833,-8.737252_-62.00089,117.988396,-8.737252
-79.63081,135.61833,8.892675_-79.63081,117.988396,8.892675
-79.63081,135.61833,8.892675_-79.63081,117.988396,26.522604
-79.63081,135.61833,26.522604_-79.63081,117.988396,26.522604
-79.63081,135.61833,26.522604_-79.63081,117.988396,44.15253
-79.63081,135.61833,26.522604_-62.00089,117.988396,26.522604
-79.63081,135.61833,44.15253_-79.63081,117.988396,44.15253
-79.63081,135.61833,44.15253_-79.63081,117.988396,61.78246
-79.63081,135.61833,44.15253_-62.00089,117.988396,44.15253
-79.63081,135.61833,61.78246_-79.63081,117.988396,61.78246
-79.63081,135.61833,61.78246_-62.00089,117.988396,61.78246
-66.71667,-129.00345,-15.187012_-66.71667,-146.63338,-15.187012
-66.71667,-129.00345,2.442916_-66.71667,-146.63338,-15.187012
-66.71667,-129.00345,2.442916_-66.71667,-146.63338,2.442916
-66.71667,-129.00345,20.072844_-66.71667,-146.63338,2.442916
-66.71667,-129.00345,20.072844_-66.71667,-146.63338,20.072844
-66.71667,-129.00345,37.70277_-66.71667,-146.63338,20.072844
-66.71667,-129.00345,37.70277_-66.71667,-146.63338,37.70277
-66.71667,-129.00345,55.3327_-66.71667,-146.63338,37.70277
-66.71667,-129.00345,55.3327_-66.71667,-146.63338,55.3327
-66.71667,-111.37352,-15.187012_-66.71667,-129.00345,-15.187012
-58.48,-109.960785,5.6677957_-49.086742,-129.00345,2.442916
-58.48,-109.960785,23.297724_-49.086742,-129.00345,20.072844
-58.48,-109.960785,40.92765_-49.086742,-129.00345,37.70277
-58.48,-109.960785,58.55758_-49.086742,-129.00345,55.3327
-58.48,-92.33086,-11.962132_-49.086742,-111.37352,-15.187012
-58.48,-92.33086,5.6677957_-49.086742,-111.37352,2.442916
-58.48,-92.33086,23.297724_-40.85007,-109.960785,23.297724
-58.48,-92.33086,40.92765_-40.85007,-109.960785,40.92765
-58.48,-92.33086,58.55758_-40.85007,-109.960785,58.55758
-58.48,-74.70093,-11.962132_-40.85007,-92.33086,-11.962132
-58.48,-74.70093,5.6677957_-40.85007,-92.33086,5.6677957
-58.48,-74.70093,23.297724_-40.85007,-92.33086,23.297724
-58.48,-74.70093,40.92765_-40.85007,-92.33086,40.92765
-58.48,-74.70093,58.55758_-53.279186,-76.66187,58.55758
-58.48,-57.071,-11.962132_-40.85007,-74.70093,-11.962132
-58.48,-57.071,5.6677957_-40.85007,-74.70093,5.6677957
-70.90912,-41.402016,23.297724_-88.53905,-23.772087,23.297724
-70.90912,-41.402016,40.92765_-88.53905,-23.772087,40.92765
-70.90912,-41.402016,58.55758_-88.53905,-23.772087,58.55758
-70.90912,-23.772087,-11.962132_-88.53905,-6.142159,-11.962132
-70.90912,-23.772087,5.6677957_-88.53905,-6.142159,5.6677957
